Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2018-10-23T00:00:00Z,501,1899-12-31T15:28:00Z,Tuesday,Lakeshore at Royal York,Held By,10,50,W/B,4039
2018-10-23T00:00:00Z,506,1899-12-31T15:29:00Z,Tuesday,College and Bathurst,Mechanical,6,12,W/B,4068
2018-10-23T00:00:00Z,501,1899-12-31T15:37:00Z,Tuesday,Lakeshore at Royal York,Held By,10,44,E/B,4046
2018-10-23T00:00:00Z,511,1899-12-31T15:49:00Z,Tuesday,CNE Loop,Mechanical,4,8,N/B,1122
2018-10-23T00:00:00Z,501,1899-12-31T16:09:00Z,Tuesday,Queen and Senison,Investigation,29,34,W/B,4030
2018-10-23T00:00:00Z,501,1899-12-31T16:14:00Z,Tuesday,Queen at Neville Loop,Mechanical,5,10,W/B,4103
2018-10-23T00:00:00Z,501,1899-12-31T16:44:00Z,Tuesday,Queen and James,Investigation,23,28,E/B,4169
2018-10-23T00:00:00Z,501,1899-12-31T17:52:00Z,Tuesday,Queen at York,Investigation,5,8,W/B,4132
2018-10-23T00:00:00Z,505,1899-12-31T19:16:00Z,Tuesday,Broadview STN,Mechanical,6,12,W/B,8315
2018-10-23T00:00:00Z,504,1899-12-31T19:35:00Z,Tuesday,Dufferin Loop,Mechanical,6,12,E/B,4427
2018-10-23T00:00:00Z,506,1899-12-31T19:46:00Z,Tuesday,Coxwell and Gerrard,Mechanical,5,10,W/B,4087
2018-10-23T00:00:00Z,505,1899-12-31T20:07:00Z,Tuesday,Dundas and Rusholm,Investigation,7,14,W/B,1391
2018-10-23T00:00:00Z,506,1899-12-31T20:30:00Z,Tuesday,Bay and College,Held By,6,12,E/B,4071
2018-10-23T00:00:00Z,501,1899-12-31T21:50:00Z,Tuesday,Queen and Greenwood,Mechanical,5,10,E/B,4153
2018-10-23T00:00:00Z,511,1899-12-31T23:53:00Z,Tuesday,CNE LOOP,Mechanical,6,12,S/B,1118
2018-10-24T00:00:00Z,504,1899-12-31T00:55:00Z,Wednesday,King/Dunn,Emergency Services,9,18,E/B,4422
2018-10-24T00:00:00Z,504,1899-12-31T07:13:00Z,Wednesday,Leslie Barns,Late Leaving Garage,10,15,W/B,4457
2018-10-24T00:00:00Z,501,1899-12-31T07:27:00Z,Wednesday,Lakeshore & Park Lawn,Held By,77,86,W/B,4034
2018-10-24T00:00:00Z,511,1899-12-31T07:40:00Z,Wednesday,CNE Loop,Utilized Off Route,3,6,W/B,1108
2018-10-24T00:00:00Z,504,1899-12-31T07:49:00Z,Wednesday,King & Dufferin to King & Roncy,General Delay,10,16,W/B,NA
2018-10-24T00:00:00Z,505,1899-12-31T08:25:00Z,Wednesday,dundas/dufferin,Mechanical,4,8,W/B,8348
2018-10-24T00:00:00Z,501,1899-12-31T08:54:00Z,Wednesday,Humber Loop,General Delay,5,10,E/B,4001
2018-10-24T00:00:00Z,502,1899-12-31T09:14:00Z,Wednesday,Yonge and Queen,Investigation,12,24,E/B,7791
2018-10-24T00:00:00Z,506,1899-12-31T09:15:00Z,Wednesday,Gerrard and Coxwell,Mechanical,5,10,E/B,4153
2018-10-24T00:00:00Z,511,1899-12-31T09:38:00Z,Wednesday,Bathurst Station,Utilized Off Route,3,6,W/B,1111
2018-10-24T00:00:00Z,511,1899-12-31T09:45:00Z,Wednesday,CNE Loop,Utilized Off Route,5,10,S/B,1133
2018-10-24T00:00:00Z,506,1899-12-31T10:26:00Z,Wednesday,Gerrard and Broadview,Investigation,5,4,E/B,8829
2018-10-24T00:00:00Z,506,1899-12-31T11:00:00Z,Wednesday,College and Spadina,Mechanical,1,1,E/B,4141
2018-10-24T00:00:00Z,509,1899-12-31T12:20:00Z,Wednesday,Exhibition,General Delay,7,14,E/B,4453
2018-10-24T00:00:00Z,505,1899-12-31T12:22:00Z,Wednesday,dundas west station,Mechanical,4,8,E/B,8192
2018-10-24T00:00:00Z,504,1899-12-31T13:00:00Z,Wednesday,King/Berkeley,General Delay,4,10,B/W,NA
2018-10-24T00:00:00Z,510,1899-12-31T13:00:00Z,Wednesday,spadina/queens quay,Diversion,8,16,S/B,4443
2018-10-24T00:00:00Z,505,1899-12-31T13:40:00Z,Wednesday,dundas/ossington,Diversion,4,8,E/B,8960
2018-10-24T00:00:00Z,504,1899-12-31T13:57:00Z,Wednesday,Roncesvalles/Howard Park,Held By,9,15,W/B,4445
2018-10-24T00:00:00Z,501,1899-12-31T14:58:00Z,Wednesday,lakeshore/3rd street,Mechanical,17,35,W/B,4184
2018-10-24T00:00:00Z,505,1899-12-31T15:00:00Z,Wednesday,Bay to Bathurst,General Delay,25,15,B/W,NA
2018-10-24T00:00:00Z,505,1899-12-31T15:13:00Z,Wednesday,Charlotte and King,Held By,3,6,W/B,4420
2018-10-24T00:00:00Z,504,1899-12-31T15:13:00Z,Wednesday,king/charlotte,Held By,7,13,W/B,4437
2018-10-24T00:00:00Z,512,1899-12-31T15:15:00Z,Wednesday,Gunns Loop,Mechanical,3,6,E/B,4421
2018-10-24T00:00:00Z,501,1899-12-31T15:30:00Z,Wednesday,Humber loop,Utilized Off Route,4,8,E/B,4181
2018-10-24T00:00:00Z,501,1899-12-31T15:50:00Z,Wednesday,Neville park loop,Mechanical,4,8,W/B,4048
2018-10-24T00:00:00Z,505,1899-12-31T16:01:00Z,Wednesday,Dundas and College,Investigation,6,12,W/B,7782
2018-10-24T00:00:00Z,501,1899-12-31T16:06:00Z,Wednesday,Neville park loop,Mechanical,4,8,W/B,4132
2018-10-24T00:00:00Z,501,1899-12-31T16:27:00Z,Wednesday,Neville park loop,Emergency Services,12,16,W/B,4160
2018-10-24T00:00:00Z,506,1899-12-31T16:37:00Z,Wednesday,Parliament,Mechanical,5,10,W/B,4084
2018-10-24T00:00:00Z,502,1899-12-31T17:11:00Z,Wednesday,Neville Park loop,Mechanical,12,24,W/B,7869
2018-10-24T00:00:00Z,501,1899-12-31T17:51:00Z,Wednesday,QUEEN/CHURCH,Investigation,27,31,E/B,4111
2018-10-24T00:00:00Z,506,1899-12-31T18:52:00Z,Wednesday,HPK Loop,Investigation,5,10,E/B,4080
2018-10-24T00:00:00Z,505,1899-12-31T18:58:00Z,Wednesday,Dundas and Parliament,Utilized Off Route,6,12,E/B,8375
2018-10-24T00:00:00Z,506,1899-12-31T19:21:00Z,Wednesday,High Park Loop,Emergency Services,26,31,E/B,4039
2018-10-24T00:00:00Z,511,1899-12-31T19:28:00Z,Wednesday,College,Utilized Off Route,5,10,N/B,1145
2018-10-24T00:00:00Z,501,1899-12-31T19:40:00Z,Wednesday,Long branch loop,Investigation,12,24,E/B,4089
2018-10-24T00:00:00Z,504,1899-12-31T19:49:00Z,Wednesday,King/Ontario,Mechanical,7,14,E/B,4473
2018-10-25T00:00:00Z,512,1899-12-31T06:30:00Z,Thursday,Leslie barns,Late Leaving Garage,7,11,W/B,4487
2018-10-25T00:00:00Z,510,1899-12-31T06:31:00Z,Thursday,Leslie Barns,Late Leaving Garage,6,14,W/B,4492
2018-10-25T00:00:00Z,510,1899-12-31T06:33:00Z,Thursday,Leslie Barns,Late Leaving Garage,4,12,W/B,4457
2018-10-25T00:00:00Z,504,1899-12-31T06:33:00Z,Thursday,Leslie Barns,Late Leaving Garage,4,8,W/B,4497
2018-10-25T00:00:00Z,504,1899-12-31T06:45:00Z,Thursday,Cherry & Mill,Mechanical,420,425,B/W,4424
2018-10-25T00:00:00Z,503,1899-12-31T06:57:00Z,Thursday,Connaught and Queen,Mechanical,12,24,E/B,4091
2018-10-25T00:00:00Z,505,1899-12-31T06:59:00Z,Thursday,dundas west station,Late Leaving Garage,4,8,E/B,8104
2018-10-25T00:00:00Z,501,1899-12-31T07:04:00Z,Thursday,Queen & Broadview,Mechanical,5,10,W/B,4157
2018-10-25T00:00:00Z,503,1899-12-31T08:37:00Z,Thursday,Broadview and Queen,Emergency Services,12,24,W/B,4120
2018-10-25T00:00:00Z,502,1899-12-31T08:40:00Z,Thursday,Alton and Queen,Mechanical,10,20,W/B,8462
2018-10-25T00:00:00Z,506,1899-12-31T09:10:00Z,Thursday,College and Grace to college and Spadina,General Delay,12,17,E/B,4039
2018-10-25T00:00:00Z,511,1899-12-31T10:21:00Z,Thursday,bathurst stn,Utilized Off Route,5,10,S/B,1094
2018-10-25T00:00:00Z,705,1899-12-31T10:48:00Z,Thursday,Connaught and Queen,Mechanical,1,1,W/B,4068
2018-10-25T00:00:00Z,512,1899-12-31T11:05:00Z,Thursday,Northcliffe abd St. Clair,Mechanical,0,0,W/B,4483
2018-10-25T00:00:00Z,512,1899-12-31T12:01:00Z,Thursday,St Clair Stn.,Mechanical,0,0,W/B,4501
2018-10-25T00:00:00Z,511,1899-12-31T12:15:00Z,Thursday,Bathurst Stn,Mechanical,5,10,S/B,1109
2018-10-25T00:00:00Z,505,1899-12-31T12:20:00Z,Thursday,broadview station,Mechanical,4,8,W/B,8496
2018-10-25T00:00:00Z,504,1899-12-31T13:53:00Z,Thursday,Yonge Street  King Street,Emergency Services,6,15,E/B,4437
2018-10-25T00:00:00Z,512,1899-12-31T13:58:00Z,Thursday,St. Clair and Lansdowne,Investigation,21,25,W/B,4430
2018-10-25T00:00:00Z,501,1899-12-31T14:47:00Z,Thursday,Queen and Brock,Held By,9,14,E/B,4153
2018-10-25T00:00:00Z,506,1899-12-31T15:56:00Z,Thursday,Main stn,Mechanical,5,10,W/B,4110
2018-10-25T00:00:00Z,505,1899-12-31T16:05:00Z,Thursday,Spadina Street,Mechanical,4,8,W/B,7818
2018-10-25T00:00:00Z,506,1899-12-31T16:29:00Z,Thursday,Main stn,Investigation,6,11,W/B,4086
2018-10-25T00:00:00Z,511,1899-12-31T16:40:00Z,Thursday,CNE Loop,Mechanical,3,6,N/B,1068
2018-10-25T00:00:00Z,512,1899-12-31T16:44:00Z,Thursday,St. Clair Station,Mechanical,5,9,W/B,4458
2018-10-25T00:00:00Z,503,1899-12-31T17:00:00Z,Thursday,Spadina Aveune Adeliade Street,Held By,12,31,E/B,4133
2018-10-25T00:00:00Z,505,1899-12-31T17:23:00Z,Thursday,River Street @ Gerrard,Investigation,4,8,S/B,8437
2018-10-25T00:00:00Z,511,1899-12-31T17:30:00Z,Thursday,CNE-Bathurst stn,General Delay,8,13,B/W,NA
2018-10-25T00:00:00Z,506,1899-12-31T17:40:00Z,Thursday,Gerrard/Coxwell,Mechanical,5,10,E/B,4123
2018-10-25T00:00:00Z,504,1899-12-31T17:51:00Z,Thursday,Church St  King St East,Mechanical,6,12,W/B,4491
2018-10-25T00:00:00Z,505,1899-12-31T18:00:00Z,Thursday,DWS,Utilized Off Route,4,8,E/B,8215
2018-10-25T00:00:00Z,504,1899-12-31T18:17:00Z,Thursday,King Street East and Church Street,General Delay,6,19,W/B,4489
2018-10-25T00:00:00Z,501,1899-12-31T21:13:00Z,Thursday,Queen and parliament,Mechanical,5,10,E/B,4042
2018-10-25T00:00:00Z,504,1899-12-31T21:18:00Z,Thursday,Roncesvalles/Howard Park,Held By,6,12,S/B,4442
2018-10-25T00:00:00Z,504,1899-12-31T21:20:00Z,Thursday,King/Bathurst,Investigation,17,23,E/B,4489
2018-10-25T00:00:00Z,504,1899-12-31T21:27:00Z,Thursday,Shaw/Adelaide,Held By,6,12,N/B,4402
2018-10-25T00:00:00Z,501,1899-12-31T21:29:00Z,Thursday,Queen and silverbirch,Mechanical,5,10,W/B,4230
2018-10-25T00:00:00Z,504,1899-12-31T21:39:00Z,Thursday,King/Bathurst,Mechanical,4,9,W/B,4477
2018-10-25T00:00:00Z,512,1899-12-31T22:07:00Z,Thursday,Christie and St Clair,Investigation,17,21,W/B,4430
2018-10-25T00:00:00Z,505,1899-12-31T22:44:00Z,Thursday,Ossington,Utilized Off Route,8,16,W/B,8482
2018-10-26T00:00:00Z,504,1899-12-31T00:53:00Z,Friday,Dundas West Station,Mechanical,9,18,S/B,4408
2018-10-26T00:00:00Z,512,1899-12-31T00:58:00Z,Friday,St clair and Weston Rd,Mechanical,21,27,W/B,4496
2018-10-26T00:00:00Z,504,1899-12-31T01:09:00Z,Friday,King/Portland,Investigation,31,40,E/B,4410
2018-10-26T00:00:00Z,510,1899-12-31T01:42:00Z,Friday,spadina and sussex,Mechanical,10,20,S/B,4502
2018-10-26T00:00:00Z,502,1899-12-31T05:05:00Z,Friday,Birchmount garage,Mechanical,12,24,W/B,8497
2018-10-26T00:00:00Z,501,1899-12-31T05:14:00Z,Friday,Queen & Broadview,Mechanical,5,10,W/B,4089
2018-10-26T00:00:00Z,505,1899-12-31T05:31:00Z,Friday,Broadview Station,Utilized Off Route,4,8,W/B,7816
2018-10-26T00:00:00Z,501,1899-12-31T06:10:00Z,Friday,Connaught and Queen,Mechanical,7,9,E/B,4050
2018-10-26T00:00:00Z,505,1899-12-31T06:15:00Z,Friday,Dufferin and Dundas,Mechanical,4,8,W/B,8205
2018-10-26T00:00:00Z,505,1899-12-31T06:20:00Z,Friday,College and Dundas,Mechanical,4,8,W/B,8212
2018-10-26T00:00:00Z,503,1899-12-31T06:24:00Z,Friday,Bingham Loop,Mechanical,12,12,E/B,4001
2018-10-26T00:00:00Z,512,1899-12-31T07:37:00Z,Friday,Vaughan Rd and St Clair,Mechanical,2,7,E/B,4497
2018-10-26T00:00:00Z,505,1899-12-31T07:51:00Z,Friday,Dundas West Station,Mechanical,4,8,W/B,8105
2018-10-26T00:00:00Z,503,1899-12-31T08:23:00Z,Friday,Broadview and Queen,Emergency Services,12,24,W/B,4001
2018-10-26T00:00:00Z,501,1899-12-31T08:28:00Z,Friday,Queen & Broadview,Held By,13,18,W/B,4110
2018-10-26T00:00:00Z,501,1899-12-31T11:25:00Z,Friday,Queen & Ossington,Investigation,88,93,W/B,4030
2018-10-26T00:00:00Z,501,1899-12-31T11:41:00Z,Friday,Queen & Gladstone,Mechanical,5,10,E/B,4171
2018-10-26T00:00:00Z,504,1899-12-31T11:49:00Z,Friday,Dufferin & Springhurst,Mechanical,0,0,W/B,4490
2018-10-26T00:00:00Z,506,1899-12-31T12:00:00Z,Friday,College and Spadina,Mechanical,1,1,E/B,4123
2018-10-26T00:00:00Z,501,1899-12-31T12:35:00Z,Friday,Russell Yard,Mechanical,5,10,W/B,4105
2018-10-26T00:00:00Z,502,1899-12-31T13:20:00Z,Friday,Bingham Loop,Mechanical,10,20,W/B,8491
2018-10-26T00:00:00Z,501,1899-12-31T13:32:00Z,Friday,Kipling and lakeshore,Mechanical,10,20,E/B,4079
2018-10-26T00:00:00Z,501,1899-12-31T14:03:00Z,Friday,Islington and Lakeshore,Mechanical,5,10,E/B,4079
2018-10-26T00:00:00Z,502,1899-12-31T15:40:00Z,Friday,Queen and Jarvis,Investigation,10,20,E/B,8951
2018-10-26T00:00:00Z,504,1899-12-31T18:29:00Z,Friday,Church at Richmond,Investigation,6,20,N/B,4501
2018-10-26T00:00:00Z,501,1899-12-31T18:57:00Z,Friday,Kingston Rd,Mechanical,5,10,E/B,4153
2018-10-26T00:00:00Z,506,1899-12-31T19:10:00Z,Friday,Main Station.,Investigation,16,20,W/B,4051
2018-10-26T00:00:00Z,504,1899-12-31T19:19:00Z,Friday,Queen at Church,Mechanical,104,110,E/B,4485
2018-10-26T00:00:00Z,501,1899-12-31T19:21:00Z,Friday,Queen and Church,Held By,NA,NA,E/B,4127
2018-10-26T00:00:00Z,505,1899-12-31T20:40:00Z,Friday,dundas west station,Mechanical,6,12,E/B,7880
2018-10-26T00:00:00Z,501,1899-12-31T21:30:00Z,Friday,Church and Queen,Mechanical,5,9,E/B,4089
2018-10-26T00:00:00Z,504,1899-12-31T21:32:00Z,Friday,King/River,Held By,8,17,W/B,4437
2018-10-26T00:00:00Z,511,1899-12-31T22:04:00Z,Friday,Nassau and Bathurst,Investigation,5,10,N/B,1100
2018-10-26T00:00:00Z,504,1899-12-31T23:00:00Z,Friday,King/Brant,General Delay,15,23,E/B,4451
2018-10-26T00:00:00Z,501,1899-12-31T23:00:00Z,Friday,Yonge and Queen,Investigation,18,27,W/B,4032
2018-10-26T00:00:00Z,501,1899-12-31T23:17:00Z,Friday,Queen and Duncan,Mechanical,4,11,W/B,4127
2018-10-26T00:00:00Z,504,1899-12-31T23:59:00Z,Friday,King/Spadina,Emergency Services,9,18,E/B,4451
2018-10-27T00:00:00Z,504,1899-12-31T00:15:00Z,Saturday,Broadview Stn.,Mechanical,9,18,N/B,4453
2018-10-27T00:00:00Z,301,1899-12-31T01:00:00Z,Saturday,McCaul and Queen,Investigation,9,18,E/B,4052
2018-10-27T00:00:00Z,512,1899-12-31T01:14:00Z,Saturday,St.Clair/Spadina,Mechanical,7,14,E/B,4503
2018-10-27T00:00:00Z,511,1899-12-31T01:32:00Z,Saturday,Fleet/Strachan,Investigation,1,1,W/B,1108
2018-10-27T00:00:00Z,306,1899-12-31T01:44:00Z,Saturday,Gerrard/Parliament,Mechanical,8,17,W/B,4029
2018-10-27T00:00:00Z,301,1899-12-31T01:47:00Z,Saturday,Augusta and Queen,Mechanical,9,18,E/B,4065
2018-10-27T00:00:00Z,501,1899-12-31T04:56:00Z,Saturday,Queen at Shaw,Utilized Off Route,10,51,W/B,4034
2018-10-27T00:00:00Z,501,1899-12-31T04:56:00Z,Saturday,Queen at Shaw,Mechanical,10,51,W/B,4150
2018-10-27T00:00:00Z,512,1899-12-31T05:03:00Z,Saturday,St Clair/Tweedsmuir,Held By,13,0,E/B,4420
2018-10-27T00:00:00Z,512,1899-12-31T05:41:00Z,Saturday,St Clair/Bathurst,Mechanical,8,14,W/B,4497
2018-10-27T00:00:00Z,501,1899-12-31T06:12:00Z,Saturday,Longbranch Loop,Investigation,10,20,E/B,4067
2018-10-27T00:00:00Z,510,1899-12-31T06:58:00Z,Saturday,King and Spadina,Mechanical,8,16,S/B,4411
2018-10-27T00:00:00Z,505,1899-12-31T07:13:00Z,Saturday,Broadview stn,Utilized Off Route,10,20,W/B,8479
2018-10-27T00:00:00Z,504,1899-12-31T08:50:00Z,Saturday,Broadview/Queen,Mechanical,9,17,W/B,4435
2018-10-27T00:00:00Z,505,1899-12-31T10:15:00Z,Saturday,Broadview and Dundas,Mechanical,6,12,W/B,8374
2018-10-27T00:00:00Z,505,1899-12-31T10:37:00Z,Saturday,Broadview Station,Mechanical,6,12,E/B,7808
2018-10-27T00:00:00Z,501,1899-12-31T11:37:00Z,Saturday,Queen St E and Connaught Ave.,Mechanical,4,8,W/B,4115
2018-10-27T00:00:00Z,505,1899-12-31T11:41:00Z,Saturday,Wilson division,Utilized Off Route,6,12,W/B,8213
2018-10-27T00:00:00Z,505,1899-12-31T11:50:00Z,Saturday,Dufferin and Wilson,Mechanical,6,12,S/B,8324
2018-10-27T00:00:00Z,506,1899-12-31T12:15:00Z,Saturday,H. Park,Mechanical,6,12,E/B,4147
2018-10-27T00:00:00Z,504,1899-12-31T12:21:00Z,Saturday,King/Church,Investigation,6,12,E/B,4453
2018-10-27T00:00:00Z,505,1899-12-31T12:26:00Z,Saturday,Bathurst and Dupont,Utilized Off Route,6,12,W/B,8325
2018-10-27T00:00:00Z,501,1899-12-31T12:29:00Z,Saturday,Queen St E. and Connaught Ave,Mechanical,4,8,E/B,4052
2018-10-27T00:00:00Z,501,1899-12-31T12:30:00Z,Saturday,Queen St E and Connaught Ave,Mechanical,4,8,W/B,4126
2018-10-27T00:00:00Z,504,1899-12-31T12:54:00Z,Saturday,Dundas W stn,Mechanical,6,12,E/B,4489
2018-10-27T00:00:00Z,501,1899-12-31T13:01:00Z,Saturday,Russel Yard,Late Leaving Garage,4,8,W/B,4126
2018-10-27T00:00:00Z,501,1899-12-31T13:22:00Z,Saturday,Kingston Road,Late Leaving Garage,4,8,E/B,4111
2018-10-27T00:00:00Z,505,1899-12-31T13:28:00Z,Saturday,Danforth Avenue and Dawes,Utilized Off Route,6,12,W/B,7853
2018-10-27T00:00:00Z,501,1899-12-31T13:50:00Z,Saturday,Jarvis,Investigation,4,8,W/B,4012
2018-10-27T00:00:00Z,501,1899-12-31T13:51:00Z,Saturday,Connaught,Mechanical,4,8,W/B,4135
2018-10-27T00:00:00Z,506,1899-12-31T14:20:00Z,Saturday,Bathurst and College,Mechanical,19,25,W/B,4179
2018-10-27T00:00:00Z,506,1899-12-31T14:20:00Z,Saturday,Bathurst and College,Mechanical,19,25,W/B,4147
2018-10-27T00:00:00Z,501,1899-12-31T14:49:00Z,Saturday,Spadina and Queen,Held By,4,8,E/B,4052
2018-10-27T00:00:00Z,501,1899-12-31T15:03:00Z,Saturday,Humber loop,Emergency Services,4,8,E/B,4111
2018-10-27T00:00:00Z,501,1899-12-31T16:13:00Z,Saturday,Queen and University,Held By,4,8,E/B,4160
2018-10-27T00:00:00Z,501,1899-12-31T16:27:00Z,Saturday,Kingston Road,Held By,4,8,E/B,4127
2018-10-27T00:00:00Z,506,1899-12-31T18:53:00Z,Saturday,Main Station,Held By,10,18,W/B,4133
2018-10-27T00:00:00Z,506,1899-12-31T19:50:00Z,Saturday,Gerrard and Parliament.,Mechanical,7,14,W/B,4114
2018-10-27T00:00:00Z,511,1899-12-31T20:05:00Z,Saturday,Bathurst and Bloor,Mechanical,5,10,N/B,1109
2018-10-27T00:00:00Z,504,1899-12-31T20:41:00Z,Saturday,King/Peter,Investigation,8,16,W/B,4479
2018-10-27T00:00:00Z,511,1899-12-31T20:58:00Z,Saturday,Exibiiton Loop.,Mechanical,5,10,S/B,1093
2018-10-27T00:00:00Z,501,1899-12-31T21:00:00Z,Saturday,Palmestor and Queen,Investigation,1,1,W/B,4065
2018-10-27T00:00:00Z,501,1899-12-31T21:31:00Z,Saturday,Humberloop,Mechanical,6,12,E/B,4065
2018-10-27T00:00:00Z,501,1899-12-31T22:10:00Z,Saturday,Connaught and Queen,Mechanical,5,10,E/B,4039
2018-10-27T00:00:00Z,504,1899-12-31T22:32:00Z,Saturday,Dundas West Station,Held By,9,17,S/B,4402
2018-10-27T00:00:00Z,505,1899-12-31T22:45:00Z,Saturday,Parliament,Utilized Off Route,9,18,E/B,8377
2018-10-27T00:00:00Z,506,1899-12-31T23:27:00Z,Saturday,Gerrard and Logan,Held By,12,22,W/B,4133
2018-10-28T00:00:00Z,505,1899-12-31T01:02:00Z,Sunday,NA,Investigation,10,18,E/B,7882
2018-10-28T00:00:00Z,301,1899-12-31T01:23:00Z,Sunday,Longbranch loop,Mechanical,9,18,E/B,4119
2018-10-28T00:00:00Z,301,1899-12-31T01:40:00Z,Sunday,Bathurst and Queen,Mechanical,9,18,W/B,4010
2018-10-28T00:00:00Z,304,1899-12-31T02:47:00Z,Sunday,King/Tecumseth,Investigation,43,57,E/B,4440
2018-10-28T00:00:00Z,512,1899-12-31T02:55:00Z,Sunday,Dundas and Bathurst,Held By,1,1,S/B,4418
2018-10-28T00:00:00Z,306,1899-12-31T02:58:00Z,Sunday,Crawford and College,Emergency Services,38,68,E/B,4170
2018-10-28T00:00:00Z,504,1899-12-31T03:01:00Z,Sunday,Queen/Palmerston,Held By,26,40,E/B,4408
2018-10-28T00:00:00Z,301,1899-12-31T03:12:00Z,Sunday,Palmestor and Queen,Investigation,27,36,W/B,4051
2018-10-28T00:00:00Z,301,1899-12-31T03:26:00Z,Sunday,Shaw and king,Investigation,9,18,S/B,4460
2018-10-28T00:00:00Z,512,1899-12-31T04:41:00Z,Sunday,St Clair/Bathurst,Held By,18,0,W/B,4423
2018-10-28T00:00:00Z,510,1899-12-31T05:02:00Z,Sunday,King and Spadina,Late Leaving Garage,5,18,S/B,4505
2018-10-28T00:00:00Z,510,1899-12-31T05:04:00Z,Sunday,King and Spadina,Late Leaving Garage,4,4,N/B,4405
2018-10-28T00:00:00Z,504,1899-12-31T05:05:00Z,Sunday,Queen and Broadview,Late Leaving Garage,4,8,N/B,4487
2018-10-28T00:00:00Z,501,1899-12-31T06:26:00Z,Sunday,Queen at Connaught,Mechanical,10,20,E/B,4249
2018-10-28T00:00:00Z,510,1899-12-31T07:58:00Z,Sunday,King and Spadina,Late Leaving Garage,4,8,N/B,4498
2018-10-28T00:00:00Z,504,1899-12-31T08:00:00Z,Sunday,Queen and Broadview,Late Leaving Garage,4,8,W/B,4416
2018-10-28T00:00:00Z,510,1899-12-31T08:02:00Z,Sunday,Queen and Spadina,Late Leaving Garage,4,8,N/B,4456
2018-10-28T00:00:00Z,501,1899-12-31T08:21:00Z,Sunday,Queen at Carlaw,Mechanical,8,16,W/B,4101
2018-10-28T00:00:00Z,504,1899-12-31T08:25:00Z,Sunday,Queen and Broadview,Late Leaving Garage,3,6,W/B,4452
2018-10-28T00:00:00Z,510,1899-12-31T08:26:00Z,Sunday,Queen and Spadina,Late Leaving Garage,4,8,N/B,4481
2018-10-28T00:00:00Z,510,1899-12-31T08:44:00Z,Sunday,King and Spadina,Overhead - Pantograph,8,16,S/B,4462
2018-10-28T00:00:00Z,506,1899-12-31T10:14:00Z,Sunday,Coxwell and Gerrard,Held By,6,12,E/B,4001
2018-10-28T00:00:00Z,510,1899-12-31T10:16:00Z,Sunday,Bremner and Spadina,Emergency Services,8,16,S/B,4497
2018-10-28T00:00:00Z,501,1899-12-31T11:00:00Z,Sunday,Humber Loop,Mechanical,9,18,E/B,4067
2018-10-28T00:00:00Z,506,1899-12-31T11:09:00Z,Sunday,Russell Yd,Late Leaving Garage,10,20,E/B,4156
2018-10-28T00:00:00Z,501,1899-12-31T11:32:00Z,Sunday,Queen at Connaught,Mechanical,6,12,E/B,4111
2018-10-28T00:00:00Z,512,1899-12-31T11:52:00Z,Sunday,St.Clair and Keele,Investigation,4,10,W/B,4459
2018-10-28T00:00:00Z,506,1899-12-31T12:16:00Z,Sunday,Coxwell and Gerrard,Late Leaving Garage,6,12,E/B,4135
2018-10-28T00:00:00Z,501,1899-12-31T12:56:00Z,Sunday,Lakeshore and Park Lawn,Investigation,0,0,E/B,4065
2018-10-28T00:00:00Z,501,1899-12-31T13:00:00Z,Sunday,Sunnyside Loop,Mechanical,0,0,W/B,4180
2018-10-28T00:00:00Z,504,1899-12-31T14:19:00Z,Sunday,King and River,Investigation,9,17,W/B,4434
2018-10-28T00:00:00Z,501,1899-12-31T14:44:00Z,Sunday,Long branch loop,Mechanical,0,0,W/B,4029
2018-10-28T00:00:00Z,506,1899-12-31T15:25:00Z,Sunday,High park Loop.,Mechanical,8,16,E/B,4171
2018-10-28T00:00:00Z,505,1899-12-31T16:04:00Z,Sunday,Church and Dundas,Mechanical,6,12,W/B,8348
2018-10-28T00:00:00Z,501,1899-12-31T17:04:00Z,Sunday,Saulter and Queen,Investigation,5,10,E/B,4111
2018-10-28T00:00:00Z,505,1899-12-31T17:51:00Z,Sunday,Broadview station,Mechanical,10,20,E/B,8302
2018-10-28T00:00:00Z,506,1899-12-31T18:04:00Z,Sunday,Main Station.,Mechanical,10,20,W/B,4153
2018-10-28T00:00:00Z,504,1899-12-31T18:09:00Z,Sunday,Dufferin Loop,Mechanical,8,16,E/B,4461
2018-10-28T00:00:00Z,505,1899-12-31T18:23:00Z,Sunday,Broadview station,Utilized Off Route,10,20,W/B,7727
2018-10-28T00:00:00Z,510,1899-12-31T21:03:00Z,Sunday,Queens Quay and Spadina,Investigation,7,14,W/B,4505
2018-10-28T00:00:00Z,509,1899-12-31T21:07:00Z,Sunday,Spadina and Queen Quay.,Investigation,1,1,W/B,4441
2018-10-28T00:00:00Z,512,1899-12-31T21:20:00Z,Sunday,St. clair west station,Overhead - Pantograph,75,85,E/B,4458
2018-10-28T00:00:00Z,505,1899-12-31T21:48:00Z,Sunday,Dundas and Bathurst,Utilized Off Route,9,18,W/B,8194
2018-10-28T00:00:00Z,506,1899-12-31T23:09:00Z,Sunday,Gerrard and Blackburn.,Mechanical,10,20,E/B,4135
